number,timestamp,gas_limit,gas_used,base_fee_per_gas,gas_free15,gas_free,gas_free15_sum,gas_free30_sum,base_fee15_per_gas,base_fee30_per_gas,gas_used15,gas_used30
15980364,"2022-11-16 05:01:23 UTC",30000000,10243978,13352323370,4756022,19756022,13109320837,83926677237,,,15000000,30000000
15980365,"2022-11-16 05:01:35 UTC",30000000,8739137,12823123840,6260863,21260863,13104564815,83906921215,,,15000000,30000000
15980366,"2022-11-16 05:01:47 UTC",30000000,11392550,12154091994,3607450,18607450,13098303952,83885660352,,,15000000,30000000
15980367,"2022-11-16 05:01:59 UTC",30000000,13675305,11788714668,1324695,16324695,13094696502,83867052902,,,15000000,30000000
15980368,"2022-11-16 05:02:11 UTC",30000000,29970516,11658577574,0,29484,13093371807,83850728207,,,29970516,30000000
15980369,"2022-11-16 05:02:23 UTC",30000000,11884137,13113035258,3115863,18115863,13093371807,83850698723,,,15000000,30000000
15980370,"2022-11-16 05:02:35 UTC",30000000,28542090,12772548414,0,1457910,13090255944,83832582860,,,28542090,30000000
15980371,"2022-11-16 05:02:47 UTC",30000000,13611027,14213940081,1388973,16388973,13090255944,83831124950,,,15000000,30000000
15980372,"2022-11-16 05:02:59 UTC",30000000,10218400,14049416923,4781600,19781600,13088866971,83814735977,,,15000000,30000000
15980373,"2022-11-16 05:03:11 UTC",30000000,10573756,13489594491,4426244,19426244,13084085371,83794954377,,,15000000,30000000
15980374,"2022-11-16 05:03:23 UTC",30000000,11151978,12992025853,3848022,18848022,13079659127,83775528133,,,15000000,30000000
15980375,"2022-11-16 05:03:35 UTC",30000000,21366284,12575412509,0,8633716,13075811105,83756680111,,,21366284,30000000
15980376,"2022-11-16 05:03:47 UTC",30000000,5992503,13242567904,9007497,24007497,13075811105,83748046395,,,15000000,30000000
15980377,"2022-11-16 05:03:59 UTC",30000000,13181097,12248547982,1818903,16818903,13066803608,83724038898,,,15000000,30000000
15980378,"2022-11-16 05:04:11 UTC",30000000,14143229,12062890310,856771,15856771,13064984705,83707219995,,,15000000,30000000
15980379,"2022-11-16 05:04:23 UTC",30000000,10236918,11976764189,4763082,19763082,13064127934,83691363224,,,15000000,30000000
15980380,"2022-11-16 05:04:35 UTC",30000000,29973082,11501378273,0,26918,13059364852,83671600142,,,29973082,30000000
15980381,"2022-11-16 05:04:47 UTC",30000000,26681928,12936470606,0,3318072,13059364852,83671573224,,,26681928,30000000
15980382,"2022-11-16 05:04:59 UTC",30000000,9775400,14195828257,5224600,20224600,13059364852,83668255152,,,15000000,30000000
15980383,"2022-11-16 05:05:11 UTC",30000000,10633288,13577765555,4366712,19366712,13054140252,83648030552,,,15000000,30000000
15980384,"2022-11-16 05:05:23 UTC",30000000,9378504,13083680624,5621496,20621496,13049773540,83628663840,,,15000000,30000000
15980385,"2022-11-16 05:05:35 UTC",30000000,15067850,12470765139,0,14932150,13044152044,83608042344,,,15067850,30000000
15980386,"2022-11-16 05:05:47 UTC",30000000,9339152,12477816317,5660848,20660848,13044152044,83593110194,,,15000000,30000000
15980387,"2022-11-16 05:05:59 UTC",30000000,17987773,11889191138,0,12012227,13038491196,83572449346,,,17987773,30000000
15980388,"2022-11-16 05:06:11 UTC",30000000,14277443,12185209506,722557,15722557,13038491196,83560437119,,,15000000,30000000
15980389,"2022-11-16 05:06:23 UTC",30000000,10726130,12111838603,4273870,19273870,13037768639,83544714562,,,15000000,30000000
15980390,"2022-11-16 05:06:35 UTC",30000000,22431643,11680468406,0,7568357,13033494769,83525440692,,,22431643,30000000
15980391,"2022-11-16 05:06:47 UTC",30000000,857984,12403843999,14142016,29142016,13033494769,83517872335,,,15000000,30000000
15980392,"2022-11-16 05:06:59 UTC",30000000,27604519,10942049330,0,2395481,13019352753,83488730319,,,27604519,30000000
15980393,"2022-11-16 05:07:11 UTC",30000000,16103860,12091376568,0,13896140,13019352753,83486334838,,,16103860,30000000
15980394,"2022-11-16 05:07:23 UTC",30000000,8705212,12202603125,6294788,21294788,13019352753,83472438698,,,15000000,30000000
15980395,"2022-11-16 05:07:35 UTC",30000000,29846570,11562496461,0,153430,13013057965,83451143910,,,29846570,30000000
15980396,"2022-11-16 05:07:47 UTC",30000000,11711024,12993024903,3288976,18288976,13013057965,83450990480,,,15000000,30000000
15980397,"2022-11-16 05:07:59 UTC",30000000,9970058,12636910345,5029942,20029942,13009768989,83432701504,,,15000000,30000000
15980398,"2022-11-16 05:08:11 UTC",30000000,14715427,12107219295,284573,15284573,13004739047,83412671562,,,15000000,30000000
15980399,"2022-11-16 05:08:23 UTC",30000000,12220076,12078507731,2779924,17779924,13004454474,83397386989,,,15000000,30000000
15980400,"2022-11-16 05:08:35 UTC",30000000,29946900,11798696619,0,53100,13001674550,83379607065,,,29946900,30000000
15980401,"2022-11-16 05:08:47 UTC",30000000,10175423,13268312773,4824577,19824577,13001674550,83379553965,,,15000000,30000000
15980402,"2022-11-16 05:08:59 UTC",30000000,10185061,12734862802,4814939,19814939,12996849973,83359729388,,,15000000,30000000
15980403,"2022-11-16 05:09:11 UTC",30000000,2781111,12223882906,12218889,27218889,12992035034,83339914449,,,15000000,30000000
15980404,"2022-11-16 05:09:23 UTC",30000000,29992306,10979197337,0,7694,12979816145,83312695560,,,29992306,30000000
15980405,"2022-11-16 05:09:35 UTC",30000000,10088109,12350893054,4911891,19911891,12979816145,83312687866,,,15000000,30000000
15980406,"2022-11-16 05:09:47 UTC",30000000,29999474,11845341051,0,526,12974904254,83292775975,,,29999474,30000000
15980407,"2022-11-16 05:09:59 UTC",30000000,9422625,13325956760,5577375,20577375,12974904254,83292775449,,,15000000,30000000
15980408,"2022-11-16 05:10:11 UTC",30000000,13110430,12706591276,1889570,16889570,12969326879,83272198074,,,15000000,30000000
15980409,"2022-11-16 05:10:23 UTC",30000000,8252973,12506507996,6747027,21747027,12967437309,83255308504,,,15000000,30000000
15980410,"2022-11-16 05:10:35 UTC",30000000,12872004,11803326770,2127996,17127996,12960690282,83233561477,,,15000000,30000000
15980411,"2022-11-16 05:10:47 UTC",30000000,12913932,11594014836,2086068,17086068,12958562286,83216433481,,,15000000,30000000
15980412,"2022-11-16 05:10:59 UTC",30000000,29609114,11392465642,0,390886,12956476218,83199347413,,,29609114,30000000
15980413,"2022-11-16 05:11:11 UTC",30000000,29946163,12779414219,0,53837,12956476218,83198956527,,,29946163,30000000
15980414,"2022-11-16 05:11:23 UTC",30000000,9869749,14371107618,5130251,20130251,12956476218,83198902690,,,15000000,30000000
15980415,"2022-11-16 05:11:35 UTC",30000000,9417493,13756712708,5582507,20582507,12951345967,83178772439,,,15000000,30000000
15980416,"2022-11-16 05:11:47 UTC",30000000,5666208,13116738167,9333792,24333792,12945763460,83158189932,,,15000000,30000000
15980417,"2022-11-16 05:11:59 UTC",30000000,12808500,12096497286,2191500,17191500,12936429668,83133856140,,,15000000,30000000
15980418,"2022-11-16 05:12:11 UTC",30000000,12616671,11875585005,2383329,17383329,12934238168,83116664640,,,15000000,30000000
15980419,"2022-11-16 05:12:23 UTC",30000000,24964441,11639723121,0,5035559,12931854839,83099281311,,,24964441,30000000
15980420,"2022-11-16 05:12:35 UTC",30000000,29126713,12606250906,0,873287,12931854839,83094245752,,,29126713,30000000
15980421,"2022-11-16 05:12:47 UTC",30000000,7558528,14090291643,7441472,22441472,12931854839,83093372465,,,15000000,30000000
15980422,"2022-11-16 05:12:59 UTC",30000000,7924491,13216520721,7075509,22075509,12924413367,83070930993,,,15000000,30000000
15980423,"2022-11-16 05:13:11 UTC",30000000,14877801,12437240627,122199,15122199,12917337858,83048855484,,,15000000,30000000
15980424,"2022-11-16 05:13:23 UTC",30000000,10029364,12424575474,4970636,19970636,12917215659,83033733285,,,15000000,30000000
15980425,"2022-11-16 05:13:35 UTC",30000000,11400010,11909925123,3599990,18599990,12912245023,83013762649,,,15000000,30000000
15980426,"2022-11-16 05:13:47 UTC",30000000,29985586,11552628362,0,14414,12908645033,82995162659,,,29985586,30000000
15980427,"2022-11-16 05:13:59 UTC",30000000,28392631,12995319244,0,1607369,12908645033,82995148245,,,28392631,30000000
15980428,"2022-11-16 05:14:11 UTC",30000000,8247750,14445665205,6752250,21752250,12908645033,82993540876,,,15000000,30000000
15980429,"2022-11-16 05:14:23 UTC",30000000,8533314,13632825681,6466686,21466686,12901892783,82971788626,,,15000000,30000000
15980430,"2022-11-16 05:14:35 UTC",30000000,9897696,12898165657,5102304,20102304,12895426097,82950321940,,,15000000,30000000
15980431,"2022-11-16 05:14:47 UTC",30000000,19876114,12349745972,0,10123886,12890323793,82930219636,,,19876114,30000000
15980432,"2022-11-16 05:14:59 UTC",30000000,8240375,12851569048,6759625,21759625,12890323793,82920095750,,,15000000,30000000
15980433,"2022-11-16 05:15:11 UTC",30000000,12827979,12127637487,2172021,17172021,12883564168,82898336125,,,15000000,30000000
15980434,"2022-11-16 05:15:23 UTC",30000000,15027414,11908125127,0,14972586,12881392147,82881164104,,,15027414,30000000
15980435,"2022-11-16 05:15:35 UTC",30000000,28064177,11910845538,0,1935823,12881392147,82866191518,,,28064177,30000000
15980436,"2022-11-16 05:15:47 UTC",30000000,2732742,13207557157,12267258,27267258,12881392147,82864255695,,,15000000,30000000
15980437,"2022-11-16 05:15:59 UTC",30000000,16790512,11857386231,0,13209488,12869124889,82836988437,,,16790512,30000000
15980438,"2022-11-16 05:16:11 UTC",30000000,6449771,12034309500,8550229,23550229,12869124889,82823778949,,,15000000,30000000
15980439,"2022-11-16 05:16:23 UTC",30000000,29990240,11176841983,0,9760,12860574660,82800228720,,,29990240,30000000
15980440,"2022-11-16 05:16:35 UTC",30000000,12721073,12573038181,2278927,17278927,12860574660,82800218960,,,15000000,30000000
15980441,"2022-11-16 05:16:47 UTC",30000000,13424706,12334262880,1575294,16575294,12858295733,82782940033,,,15000000,30000000
15980442,"2022-11-16 05:16:59 UTC",30000000,14874094,12172345461,125906,15125906,12856720439,82766364739,,,15000000,30000000
15980443,"2022-11-16 05:17:11 UTC",30000000,9454228,12159574034,5545772,20545772,12856594533,82751238833,,,15000000,30000000
15980444,"2022-11-16 05:17:23 UTC",30000000,26265162,11597622158,0,3734838,12851048761,82730693061,,,26265162,30000000
15980445,"2022-11-16 05:17:35 UTC",30000000,7843999,12686364594,7156001,22156001,12851048761,82726958223,,,15000000,30000000
15980446,"2022-11-16 05:17:47 UTC",30000000,25074799,11929834280,0,4925201,12843892760,82704802222,,,25074799,30000000
15980447,"2022-11-16 05:17:59 UTC",30000000,4521563,12931423300,10478437,25478437,12843892760,82699877021,,,15000000,30000000
15980448,"2022-11-16 05:18:11 UTC",30000000,14016692,11802247431,983308,15983308,12833414323,82674398584,,,15000000,30000000
15980449,"2022-11-16 05:18:23 UTC",30000000,12694352,11705537062,2305648,17305648,12832431015,82658415276,,,15000000,30000000
15980450,"2022-11-16 05:18:35 UTC",30000000,13015081,11480629995,1984919,16984919,12830125367,82641109628,,,15000000,30000000
15980451,"2022-11-16 05:18:47 UTC",30000000,13056309,11290728990,1943691,16943691,12828140448,82624124709,,,15000000,30000000
15980452,"2022-11-16 05:18:59 UTC",30000000,27752799,11107848254,0,2247201,12826196757,82607181018,,,27752799,30000000
15980453,"2022-11-16 05:19:11 UTC",30000000,13506300,12288316221,1493700,16493700,12826196757,82604933817,,,15000000,30000000
15980454,"2022-11-16 05:19:23 UTC",30000000,5758071,12135357405,9241929,24241929,12824703057,82588440117,,,15000000,30000000
15980455,"2022-11-16 05:19:35 UTC",30000000,13388850,11200739809,1611150,16611150,12815461128,82564198188,,,15000000,30000000
15980456,"2022-11-16 05:19:47 UTC",30000000,25219459,11050355877,0,4780541,12813849978,82547587038,,,25219459,30000000
15980457,"2022-11-16 05:19:59 UTC",30000000,16562539,11991428033,0,13437461,12813849978,82542806497,,,16562539,30000000
15980458,"2022-11-16 05:20:11 UTC",30000000,11501670,12147570316,3498330,18498330,12813849978,82529369036,,,15000000,30000000
15980459,"2022-11-16 05:20:23 UTC",30000000,29971433,11793435236,0,28567,12810351648,82510870706,,,29971433,30000000
15980460,"2022-11-16 05:20:35 UTC",30000000,11026650,13264807114,3973350,18973350,12810351648,82510842139,,,15000000,30000000
15980461,"2022-11-16 05:20:47 UTC",30000000,6950894,12825592770,8049106,23049106,12806378298,82491868789,,,15000000,30000000
15980462,"2022-11-16 05:20:59 UTC",30000000,23237803,11965304806,0,6762197,12798329192,82468819683,,,23237803,30000000
15980463,"2022-11-16 05:21:11 UTC",30000000,13765050,12786703337,1234950,16234950,12798329192,82462057486,,,15000000,30000000
15980464,"2022-11-16 05:21:23 UTC",30000000,9661284,12655112177,5338716,20338716,12797094242,82445822536,,,15000000,30000000
15980465,"2022-11-16 05:21:35 UTC",30000000,10685548,12092095095,4314452,19314452,12791755526,82425483820,,,15000000,30000000
15980466,"2022-11-16 05:21:47 UTC",30000000,14241512,11657338730,758488,15758488,12787441074,82406169368,,,15000000,30000000
15980467,"2022-11-16 05:21:59 UTC",30000000,29759066,11583655801,0,240934,12786682586,82390410880,,,29759066,30000000
15980468,"2022-11-16 05:22:11 UTC",30000000,10131947,13008355305,4868053,19868053,12786682586,82390169946,,,15000000,30000000
15980469,"2022-11-16 05:22:23 UTC",30000000,15709202,12480643947,0,14290798,12781814533,82370301893,,,15709202,30000000
15980470,"2022-11-16 05:22:35 UTC",30000000,8145207,12554404760,6854793,21854793,12781814533,82356011095,,,15000000,30000000
15980471,"2022-11-16 05:22:47 UTC",30000000,23444586,11837256045,0,6555414,12774959740,82334156302,,,23444586,30000000
15980472,"2022-11-16 05:22:59 UTC",30000000,7317342,12670262100,7682658,22682658,12774959740,82327600888,,,15000000,30000000
15980473,"2022-11-16 05:23:11 UTC",30000000,12853628,11859084680,2146372,17146372,12767277082,82304918230,,,15000000,30000000
15980474,"2022-11-16 05:23:23 UTC",30000000,29973724,11646967953,0,26276,12765130710,82287771858,,,29973724,30000000
15980475,"2022-11-16 05:23:35 UTC",30000000,6068243,13100288649,8931757,23931757,12765130710,82287745582,,,15000000,30000000
15980476,"2022-11-16 05:23:47 UTC",30000000,4723173,12125217026,10276827,25276827,12756198953,82263813825,,,15000000,30000000
15980477,"2022-11-16 05:23:59 UTC",30000000,20944051,11086810712,0,9055949,12745922126,82238536998,,,20944051,30000000
15980478,"2022-11-16 05:24:11 UTC",30000000,28290989,11635982114,0,1709011,12745922126,82229481049,,,28290989,30000000
15980479,"2022-11-16 05:24:23 UTC",30000000,10952224,12924763033,4047776,19047776,12745922126,82227772038,,,15000000,30000000
15980480,"2022-11-16 05:24:35 UTC",30000000,19278543,12488791820,0,10721457,12741874350,82208724262,,,19278543,30000000
15980481,"2022-11-16 05:24:47 UTC",30000000,10797979,12934073760,4202021,19202021,12741874350,82198002805,,,15000000,30000000
15980482,"2022-11-16 05:24:59 UTC",30000000,8682180,12481163348,6317820,21317820,12737672329,82178800784,,,15000000,30000000
15980483,"2022-11-16 05:25:11 UTC",30000000,15505952,11824048820,0,14494048,12731354509,82157482964,,,15505952,30000000
15980484,"2022-11-16 05:25:23 UTC",30000000,21835670,11873902162,0,8164330,12731354509,82142988916,,,21835670,30000000
15980485,"2022-11-16 05:25:35 UTC",30000000,6107771,12550286135,8892229,23892229,12731354509,82134824586,,,15000000,30000000
15980486,"2022-11-16 05:25:47 UTC",30000000,17787501,11620285983,0,12212499,12722462280,82110932357,,,17787501,30000000
15980487,"2022-11-16 05:25:59 UTC",30000000,25071582,11890215639,0,4928418,12722462280,82098719858,,,25071582,30000000
15980488,"2022-11-16 05:26:11 UTC",30000000,9430904,12888159654,5569096,20569096,12722462280,82093791440,,,15000000,30000000
15980489,"2022-11-16 05:26:23 UTC",30000000,16010417,12290031335,0,13989583,12716893184,82073222344,,,16010417,30000000
15980490,"2022-11-16 05:26:35 UTC",30000000,8820822,12393515139,6179178,21179178,12716893184,82059232761,,,15000000,30000000
15980491,"2022-11-16 05:26:47 UTC",30000000,29951561,11755334005,0,48439,12710714006,82038053583,,,29951561,30000000
15980492,"2022-11-16 05:26:59 UTC",30000000,6506665,13220005617,8493335,23493335,12710714006,82038005144,,,15000000,30000000
15980493,"2022-11-16 05:27:11 UTC",30000000,22605847,12284322814,0,7394153,12702220671,82014511809,,,22605847,30000000
15980494,"2022-11-16 05:27:23 UTC",30000000,11016693,13062928479,3983307,18983307,12702220671,82007117656,,,15000000,30000000
15980495,"2022-11-16 05:27:35 UTC",30000000,9622180,12629314692,5377820,20377820,12698237364,81988134349,,,15000000,30000000
15980496,"2022-11-16 05:27:47 UTC",30000000,7184992,12063329850,7815008,22815008,12692859544,81967756529,,,15000000,30000000
15980497,"2022-11-16 05:27:59 UTC",30000000,29450998,11277704690,0,549002,12685044536,81944941521,,,29450998,30000000
15980498,"2022-11-16 05:28:11 UTC",30000000,9246705,12635822089,5753295,20753295,12685044536,81944392519,,,15000000,30000000
15980499,"2022-11-16 05:28:23 UTC",30000000,11280175,12030008656,3719825,18719825,12679291241,81923639224,,,15000000,30000000
15980500,"2022-11-16 05:28:35 UTC",30000000,28733458,11657095932,0,1266542,12675571416,81904919399,,,28733458,30000000
15980501,"2022-11-16 05:28:47 UTC",30000000,6499892,12991197910,8500108,23500108,12675571416,81903652857,,,15000000,30000000
15980502,"2022-11-16 05:28:59 UTC",30000000,18687391,12070976366,0,11312609,12667071308,81880152749,,,18687391,30000000
15980503,"2022-11-16 05:29:11 UTC",30000000,9696503,12441896446,5303497,20303497,12667071308,81868840140,,,15000000,30000000
