votes,gas,blocks15,blocks30,fee15,fee30
55706,85233745184,,,,
87050,133192071200,,,,
88034,134697654176,,,,
44457,68022055248,,,,
14951,22875986864,,,,
53054,81176015456,,,,
62303,95327577392,,,,
28893,44208139152,,,,
15481,23686920784,,,,
46811,71623825904,,,,
20735,31725877040,,,,
51206,78348457184,,,,
62890,96225724960,,,,
8520,13036145280,,,,
10523,16100863472,,,,
58501,89510274064,,,,
52658,80570110112,,,,
36783,56280344112,,,,
39986,61181139104,,,,
74699,114294250736,,,,
24479,37454436656,,,,
24434,37385583776,,,,
80322,122897800608,,,,
22670,34686550880,,,,
99767,152649895088,,,,
92945,142211798480,,,,
17575,26890874800,,,,
93635,143267542640,,,,
5744,8788687616,,,,
97383,149002222512,,,,
71983,110138596912,,,,
67625,103470578000,,,,
79356,121419758784,,,,
32743,50098885552,,,,
25560,39108435840,,,,
50609,77435008976,,,,
37322,57105048608,,,,
60747,92946797808,,,,
8388,12834176832,,,,
80654,123405781856,,,,
97534,149233262176,,,,
84076,128641660864,,,,
83637,127969962768,,,,
53103,81250988592,,,,
88795,135862032880,,,,
62431,95523425584,,,,
87632,134082568448,,,,
80223,122746324272,,,,
99185,151759397840,,,,
83422,127640999008,,,,
24489,37469737296,,,,
91609,140167632976,,,,
99067,151578850288,,,,
91822,140493536608,,,,
14536,22241010304,,,,
43927,67211121328,,,,
5063,7746714032,,,,
39958,61138297312,,,,
24097,36869952208,,,,
17437,26679725968,,,,
74835,114502339440,,,,
79812,122117467968,,,,
51298,78489223072,,,,
43839,67076475696,,,,
35099,53703716336,,,,
79066,120976040224,,,,
61593,94241231952,,,,
37334,57123409376,,,,
43515,66580734960,,,,
14876,22761232064,,,,
28146,43065181344,,,,
55611,85088389104,,,,
33463,51200531632,,,,
51668,79055346752,,,,
23438,35861640032,,,,
95497,146116521808,,,,
65026,99493941664,,,,
71285,109070612240,,,,
20365,31159753360,,,,
96968,148367245952,,,,
13688,20943516032,,,,
64053,98005189392,,,,
26137,39991282768,,,,
6890,10542140960,,,,
82926,126882087264,,,,
7794,11925318816,,,,
27238,41675883232,,,,
50087,76636315568,,,,
99550,152317871200,,,,
29149,44599835536,,,,
45775,70038679600,,,,
82634,126435308576,,,,
76577,117167710928,,,,
40364,61759503296,,,,
25840,39536853760,,,,
16691,25538298224,,,,
13029,19935203856,,,,
46003,70387534192,,,,
82954,126924929056,,,,
14606,22348114784,,,,
8487,12985653168,,,,
95418,145995646752,,,,
81385,124524258640,,,,
28427,43495129328,,,,
64010,97939396640,,,,
65435,100119737840,,,,
7131,10910886384,,,,
49223,75314340272,,,,
17228,26359942592,,,,
48923,74855321072,,,,
43540,66618986560,,,,
36665,56099796560,,,,
34261,52421522704,,,,
88841,135932415824,,,,
63344,96920374016,,,,
23952,36648092928,,,,
44072,67432980608,,,,
38272,58558609408,,,,
10889,16660866896,,,,
32843,50251891952,,,,
64318,98410656352,,,,
23845,36484376080,,,,
57137,87423266768,,,,
66356,101528926784,,,,
39957,61136767248,,,,
51956,79496005184,,,,
32790,50170798560,,,,
65826,100717992864,,,,
61443,94011722352,,,,
96064,146984068096,,,,
37356,57157070784,,,,
61399,93944399536,,,,
14280,21849313920,,,,
22232,34016382848,,,,
75537,115576444368,,,,
51706,79113489184,,,,
83661,128006684304,,,,
11279,17257591856,,,,
31273,47849691472,,,,
51391,78631519024,,,,
52382,80147812448,,,,
50841,77789983824,,,,
59623,91227005872,,,,
15305,23417629520,,,,
87911,134509456304,,,,
40687,62253713968,,,,
88773,135828371472,,,,
77540,118641162560,,,,
18057,27628365648,,,,
33968,51973213952,,,,
72214,110492041696,,,,
14643,22404727152,,,,
38213,58468335632,,,,
23631,36156942384,,,,
37718,57710953952,,,,
86068,131689548352,,,,
80318,122891680352,,,,
62073,94975662672,,,,
27243,41683533552,,,,
48520,74238705280,,,,
58372,89312895808,,,,
51933,79460813712,,,,
67381,103097242384,,,,
38460,58846261440,,,,
46224,70725678336,,,,
44251,67706862064,,,,
77710,118901273440,,,,
79220,121211670080,,,,
39615,60613485360,,,,
84486,129268987104,,,,
38885,59496538640,,,,
37757,57770626448,,,,
92606,141693106784,,,,
81413,124567100432,,,,
67208,102832541312,,,,
53189,81382574096,,,,
83266,127402309024,,,,
85580,130942877120,,,,
73903,113076319792,,,,
29106,44534042784,,,,
86460,132289333440,,,,
79654,121875717856,,,,
21047,32203257008,,,,
71737,109762201168,,,,
38674,59173695136,,,,
46690,71438688160,,,,
87944,134559948416,,,,
68322,104537032608,,,,
65946,100901600544,,,,
21372,32700527808,,,,
11461,17536063504,,,,
49336,75487237504,,,,
27193,41607030352,,,,
90050,137782263200,,,,
99839,152760059696,,,,
86241,131954249424,,,,
43186,66077343904,,,,
95579,146241987056,,,,
32093,49104343952,,,,
87434,133779615776,,,,
87780,134309017920,,,,
70521,107901643344,,,,
9715,14864571760,,,,
40711,62290435504,,,,
48152,73675641728,,,,
91469,139953424016,,,,
94909,145216844176,,,,
15742,24086267488,,,,
94731,144944492784,,,,
29015,44394806960,,,,
21589,33032551696,,,,
29808,45608147712,,,,
39549,60512501136,,,,
93894,143663829216,,,,
33634,51462172576,,,,
38664,59158394496,,,,
45649,69845891536,,,,
24610,37654875040,,,,
34318,52508736352,,,,
33309,50964901776,,,,
85013,130075330832,,,,
68117,104223369488,,,,
82753,126617386192,,,,
10983,16804692912,,,,
45403,69469495792,,,,
34629,52984586256,,,,
17201,26318630864,,,,
68358,104592114912,,,,
80677,123440973328,,,,
88684,135692195776,,,,
45843,70142723952,,,,
62244,95237303616,,,,
45822,70110592608,,,,
25116,38429087424,,,,
99995,152998749680,,,,
71990,110149307360,,,,
65124,99643887936,,,,
61773,94516643472,,,,
87603,134038196592,,,,
57986,88722291104,,,,
11901,18209291664,,,,
54240,82990671360,,,,
65170,99714270880,,,,
69778,106764805792,,,,
48295,73894440880,,,,
14925,22836205200,,,,
44344,67849158016,,,,
38626,59100252064,,,,
79662,121887958368,,,,
53190,81384104160,,,,
50690,77558944160,,,,
26151,40012703664,,,,
85460,130759269440,,,,
49514,75759588896,,,,
96959,148353475376,,,,
27569,42182334416,,,,
74908,114614034112,,,,
17293,26459396752,,,,
95247,145734005808,,,,
22955,35122619120,,,,
98185,150229333840,,,,
42530,65073621920,,,,
47793,73126348752,,,,
59444,90953124416,,,,
11442,17506992288,,,,
53934,82522471776,,,,
61418,93973470752,,,,
8612,13176911168,,,,
34340,52542397760,,,,
89190,136466408160,,,,
45519,69646983216,,,,
35945,54998150480,,,,
66447,101668162608,,,,
84436,129192483904,,,,
20959,32068611376,,,,
6887,10537550768,,,,
67921,103923476944,,,,
76216,116615357824,,,,
75780,115948249920,,,,
57895,88583055280,,,,
76715,117378859760,,,,
55984,85659102976,,,,
36014,55103724896,,,,
98227,150293596528,,,,
67535,103332872240,,,,
90538,138528934432,,,,
45626,69810700064,,,,
77962,119286849568,,,,
63599,97310540336,,,,
18141,27756891024,,,,
74102,113380802528,,,,
41699,63802138736,,,,
89143,136394495152,,,,
14190,21711608160,,,,
45112,69024247168,,,,
83247,127373237808,,,,
92247,141143813808,,,,
35485,54294321040,,,,
55651,85149591664,,,,
72319,110652698416,,,,
7381,11293402384,,,,
87927,134533937328,,,,
19174,29337447136,,,,
69533,106389940112,,,,
59264,90677712896,,,,
24801,37947117264,,,,
82653,126464379792,,,,
67626,103472108064,,,,
60172,92067011008,,,,
90816,138954292224,,,,
73892,113059489088,,,,
54944,84067836416,,,,
81820,125189836480,,,,
75656,115758521984,,,,
20971,32086972144,,,,
35618,54497819552,,,,
58530,89554645920,,,,
83322,127487992608,,,,
81991,125451477424,,,,
8570,13112648480,,,,
18401,28154707664,,,,
88764,135814600896,,,,
97447,149100146608,,,,
20068,30705324352,,,,
38904,59525609856,,,,
96240,147253359360,,,,
49907,76360904048,,,,
47413,72544924432,,,,
25081,38375535184,,,,
98360,150497095040,,,,
87435,133781145840,,,,
9753,14922714192,,,,
53401,81706947664,,,,
79862,122193971168,,,,
70294,107554318816,,,,
98777,151135131728,,,,
20040,30662482560,,,,
13303,20354441392,,,,
21257,32524570448,,,,
48521,74240235344,,,,
43037,65849364368,,,,
91441,139910582224,,,,
13381,20473786384,,,,
41002,62735684128,,,,
65417,100092196688,,,,
59542,91103070688,,,,
38438,58812600032,,,,
83457,127694551248,,,,
56158,85925334112,,,,
17900,27388145600,,,,
84060,128617179840,,,,
16567,25348570288,,,,
23100,35344478400,,,,
15514,23737412896,,,,
72465,110876087760,,,,
62253,95251074192,,,,
62883,96215014512,,,,
92973,142254640272,,,,
61657,94339156048,,,,
11866,18155739424,,,,
44701,68395390864,,,,
22483,34400428912,,,,
87984,134621150976,,,,
70679,108143393456,,,,
6981,10681376784,,,,
40033,61253052112,,,,
11208,17148957312,,,,
54038,82681598432,,,,
48360,73993895040,,,,
44622,68274515808,,,,
20625,31557570000,,,,
58451,89433770864,,,,
25893,39617947152,,,,
39244,60045831616,,,,
61800,94557955200,,,,
42945,65708598480,,,,
52541,80391092624,,,,
25855,39559804720,,,,
66767,102157783088,,,,
29038,44429998432,,,,
27812,42554139968,,,,
63393,96995347152,,,,
82151,125696287664,,,,
95680,146396523520,,,,
19575,29951002800,,,,
77277,118238755728,,,,
69148,105800865472,,,,
40326,61701360864,,,,
74687,114275889968,,,,
51657,79038516048,,,,
55930,85576479520,,,,
98691,151003546224,,,,
47806,73146239584,,,,
73764,112863640896,,,,
39805,60904197520,,,,
88555,135494817520,,,,
36261,55481650704,,,,
94285,144262084240,,,,
21997,33656817808,,,,
94379,144405910256,,,,
26319,40269754416,,,,
50037,76559812368,,,,
60806,93037071584,,,,
42748,65407175872,,,,
14235,21780461040,,,,
89473,136899416272,,,,
91766,140407853024,,,,
7276,11132745664,,,,
72042,110228870688,,,,
62871,96196653744,,,,
8538,13063686432,,,,
38206,58457625184,,,,
52979,81061260656,,,,
53267,81501919088,,,,
30899,47277447536,,,,
5711,8738195504,,,,
36538,55905478432,,,,
36873,56418049872,,,,
61659,94342216176,,,,
18801,28766733264,,,,
42215,64591651760,,,,
61015,93356854960,,,,
71299,109092033136,,,,
87306,133583767584,,,,
88214,134973065696,,,,
50313,76982110032,,,,
20835,31878883440,,,,
64453,98617214992,,,,
36404,55700449856,,,,
96302,147348223328,,,,
91029,139280195856,,,,
92720,141867534080,,,,
90327,138206090928,,,,
27796,42529658944,,,,
5066,7751304224,,,,
11639,17808414896,,,,
48478,74174442592,,,,
24889,38081762896,,,,
20651,31597351664,,,,
7090,10848153760,,,,
26847,41077628208,,,,
76649,117277875536,,,,
17811,27251969904,,,,
21779,33323263856,,,,
62364,95420911296,,,,
13336,20404933504,,,,
68206,104359545184,,,,
34614,52961635296,,,,
27313,41790638032,,,,
85895,131424847280,,,,
53545,81927276880,,,,
74677,114260589328,,,,
55384,84741064576,,,,
37759,57773686576,,,,
78308,119816251712,,,,
10648,16292121472,,,,
91586,140132441504,,,,
20274,31020517536,,,,
72021,110196739344,,,,
94211,144148859504,,,,
86039,131645176496,,,,
90143,137924559152,,,,
92557,141618133648,,,,
76969,117767496016,,,,
86770,132763653280,,,,
42208,64580941312,,,,
23310,35665791840,,,,
37374,57184611936,,,,
36114,55256731296,,,,
35745,54692137680,,,,
79651,121871127664,,,,
32424,49610795136,,,,
93341,142817703824,,,,
63181,96670973584,,,,
34451,52712234864,,,,
69842,106862729888,,,,
69528,106382289792,,,,
95974,146846362336,,,,
67515,103302270960,,,,
73173,111959373072,,,,
99485,152218417040,,,,
60537,92625484368,,,,
49531,75785599984,,,,
49702,76047240928,,,,
22801,34886989264,,,,
77856,119124662784,,,,
53209,81413175376,,,,
81264,124339120896,,,,
25233,38608104912,,,,
19544,29903570816,,,,
40173,61467261072,,,,
33323,50986322672,,,,
18599,28457660336,,,,
95459,146058379376,,,,
61236,93694999104,,,,
43112,65964119168,,,,
24911,38115424304,,,,
34666,53041198624,,,,
97995,149938621680,,,,
38443,58820250352,,,,
86945,133031414480,,,,
69009,105588186576,,,,
38040,58203634560,,,,
37172,56875539008,,,,
76952,117741484928,,,,
27614,42251187296,,,,
19771,30250895344,,,,
63243,96765837552,,,,
53169,81351972816,,,,
27137,41521346768,,,,
59008,90286016512,,,,
42703,65338322992,,,,
42079,64383563056,,,,
12619,19307877616,,,,
29953,45830006992,,,,
78488,120091663232,,,,
9750,14918124000,,,,
7984,12216030976,,,,
64990,99438859360,,,,
55306,84621719584,,,,
74495,113982117680,,,,
78600,120263030400,,,,
74309,113697525776,,,,
7045,10779300880,,,,
27278,41737085792,,,,
7709,11795263376,,,,
36307,55552033648,,,,
67856,103824022784,,,,
91818,140487416352,,,,
34910,53414534240,,,,
9469,14488176016,,,,
81249,124316169936,,,,
55157,84393740048,,,,
34610,52955515040,,,,
78121,119530129744,,,,
77625,118771218000,,,,
46452,71074532928,,,,
26229,40132048656,,,,
72786,111367238304,,,,
72162,110412478368,,,,
13579,20776739056,,,,
70743,108241317552,,,,
25460,38955429440,,,,
13285,20326900240,,,,
6986,10689027104,,,,
68598,104959330272,,,,
86668,132607586752,,,,
99332,151984317248,,,,
28506,43616004384,,,,
37756,57769096384,,,,
56642,86665885088,,,,
27351,41848780464,,,,
58576,89625028864,,,,
66101,101138760464,,,,
98033,149996764112,,,,
14379,22000790256,,,,
91033,139286316112,,,,
87452,133807156928,,,,
48157,73683292048,,,,
88523,135445855472,,,,
71107,108798260848,,,,
39187,59958617968,,,,
25904,39634777856,,,,
69594,106483274016,,,,
65011,99470990704,,,,
84461,129230735504,,,,
56577,86566430928,,,,
34941,53461966224,,,,
8887,13597678768,,,,
70094,107248306016,,,,
72808,111400899712,,,,
39142,59889765088,,,,
14758,22580684512,,,,
99145,151698195280,,,,
87737,134243225168,,,,
78594,120253850016,,,,
22040,33722610560,,,,
59600,91191814400,,,,
18423,28188369072,,,,
18257,27934378448,,,,
29526,45176669664,,,,
24543,37552360752,,,,
40700,62273604800,,,,
62067,94966482288,,,,
41770,63910773280,,,,
15106,23113146784,,,,
37305,57079037520,,,,
25847,39547564208,,,,
26865,41105169360,,,,
38999,59670965936,,,,
6146,9403773344,,,,
48966,74921113824,,,,
58696,89808636544,,,,
80398,123014085472,,,,
8282,12671990048,,,,
38562,59002327968,,,,
59235,90633341040,,,,
83471,127715972144,,,,
55839,85437243696,,,,
60481,92539800784,,,,
13117,20069849488,,,,
31418,48071550752,,,,
48748,74587559872,,,,
89363,136731109232,,,,
54155,82860615920,,,,
83743,128132149552,,,,
47933,73340557712,,,,
92312,141243267968,,,,
85615,130996429360,,,,
12686,19410391904,,,,
5559,8505625776,,,,
38594,59051290016,,,,
28243,43213597552,,,,
26058,39870407712,,,,
54968,84104557952,,,,
63592,97299829888,,,,
77004,117821048256,,,,
69278,105999773792,,,,
93863,143616397232,,,,
69353,106114528592,,,,
63879,97738958256,,,,
85153,130289539792,,,,
82270,125878365280,,,,
48828,74709964992,,,,
63469,97111632016,,,,
35784,54751810176,,,,
30893,47268267152,,,,
27840,42596981760,,,,
82212,125789621568,,,,
25406,38872805984,,,,
70904,108487657856,,,,
10567,16168186288,,,,
25846,39546034144,,,,
35456,54249949184,,,,
71155,108871703920,,,,
22708,34744693312,,,,
94916,145227554624,,,,
57278,87639005792,,,,
33891,51855399024,,,,
54257,83016682448,,,,
55924,85567299136,,,,
83560,127852147840,,,,
31740,48564231360,,,,
97263,148818614832,,,,
57126,87406436064,,,,
16206,24796217184,,,,
81269,124346771216,,,,
19150,29300725600,,,,
32775,50147847600,,,,
5393,8251635152,,,,
19348,29603678272,,,,
80876,123745456064,,,,
44673,68352549072,,,,
25378,38829964192,,,,
13306,20359031584,,,,
71821,109890726544,,,,
53019,81122463216,,,,
25790,39460350560,,,,
71449,109321542736,,,,
34132,52224144448,,,,
83331,127501763184,,,,
36613,56020233232,,,,
58623,89696941872,,,,
16760,25643872640,,,,
31379,48011878256,,,,
59197,90575198608,,,,
39542,60501790688,,,,
8638,13216692832,,,,
37019,56641439216,,,,
5080,7772725120,,,,
12267,18769295088,,,,
82970,126949410080,,,,
42035,64316240240,,,,
80839,123688843696,,,,
17499,26774589936,,,,
74000,113224736000,,,,
17930,27434047520,,,,
83403,127611927792,,,,
36381,55665258384,,,,
61678,94371287392,,,,
84885,129879482640,,,,
58709,89828527376,,,,
19577,29954062928,,,,
19301,29531765264,,,,
71339,109153235696,,,,
12453,19053886992,,,,
19201,29378758864,,,,
99112,151647703168,,,,
12885,19714874640,,,,
12205,18674431120,,,,
59479,91006676656,,,,
38730,59259378720,,,,
89372,136744879808,,,,
34562,52882071968,,,,
89934,137604775776,,,,
28361,43394145104,,,,
45634,69822940576,,,,
8291,12685760624,,,,
36227,55429628528,,,,
80180,122680531520,,,,
16573,25357750672,,,,
24638,37697716832,,,,
24588,37621213632,,,,
46559,71238249776,,,,
94594,144734874016,,,,
11389,17425898896,,,,
59671,91300448944,,,,
59175,90541537200,,,,
5359,8199612976,,,,
97269,148827795216,,,,
99666,152495358624,,,,
39558,60526271712,,,,
41451,63422682864,,,,
38141,58358171024,,,,
84302,128987455328,,,,
63501,97160594064,,,,
34542,52851470688,,,,
12445,19041646480,,,,
18142,27758421088,,,,
77937,119248597968,,,,
29416,45008362624,,,,
85207,130372163248,,,,
5371,8217973744,,,,
20518,31393853152,,,,
77698,118882912672,,,,
32989,50475281296,,,,
13888,21249528832,,,,
59022,90307437408,,,,
61686,94383527904,,,,
65176,99723451264,,,,
23486,35935083104,,,,
31874,48769259936,,,,
76499,117048365936,,,,
89658,137182478112,,,,
96309,147358933776,,,,
75312,115232179968,,,,
92681,141807861584,,,,
74151,113455775664,,,,
20643,31585111152,,,,
61940,94772164160,,,,
12295,18812136880,,,,
29309,44844645776,,,,
84041,128588108624,,,,
13368,20453895552,,,,
92809,142003709776,,,,
31382,48016468448,,,,
26519,40575767216,,,,
95830,146626033120,,,,
60246,92180235744,,,,
39038,59730638432,,,,
21936,33563483904,,,,
11126,17023492064,,,,
20637,31575930768,,,,
21629,33093754256,,,,
84412,129155762368,,,,
5580,8537757120,,,,
7612,11646847168,,,,
37273,57030075472,,,,
53156,81332081984,,,,
30820,47156572480,,,,
80248,122784575872,,,,
47544,72745362816,,,,
6597,10093832208,,,,
50411,77132056304,,,,
90738,138834947232,,,,
32138,49173196832,,,,
33061,50585445904,,,,
93338,142813113632,,,,
50080,76625605120,,,,
90935,139136369840,,,,
63342,96917313888,,,,
95495,146113461680,,,,
80746,123546547744,,,,
18989,29054385296,,,,
61263,93736310832,,,,
68293,104492660752,,,,
8091,12379747824,,,,
27859,42626052976,,,,
13501,20657394064,,,,
39883,61023542512,,,,
64936,99356235904,,,,
29208,44690109312,,,,
55573,85030246672,,,,
22200,33967420800,,,,
54949,84075486736,,,,
21345,32659216080,,,,
17691,27068362224,,,,
66201,101291766864,,,,
46769,71559563216,,,,
50296,76956098944,,,,
74274,113643973536,,,,
29966,45849897824,,,,
80607,123333868848,,,,
9859,15084900976,,,,
58549,89583717136,,,,
78353,119885104592,,,,
37529,57421771856,,,,
6532,9994378048,,,,
73953,113152822992,,,,
43470,66511882080,,,,
61142,93551173088,,,,
13715,20984827760,,,,
58479,89476612656,,,,
64892,99288913088,,,,
16142,24698293088,,,,
42611,65197557104,,,,
83058,127084055712,,,,
45139,69065558896,,,,
66215,101313187760,,,,
87044,133182890816,,,,
12093,18503063952,,,,
94958,145291817312,,,,
28268,43251849152,,,,
25337,38767231568,,,,
32281,49391995984,,,,
89579,137061603056,,,,
86173,131850205072,,,,
51709,79118079376,,,,
35736,54678367104,,,,
90322,138198440608,,,,
9677,14806429328,,,,
90933,139133309712,,,,
72453,110857726992,,,,
62983,96368020912,,,,
80167,122660640688,,,,
13722,20995538208,,,,
33829,51760535056,,,,
46629,71345354256,,,,
31243,47803789552,,,,
40463,61910979632,,,,
85604,130979598656,,,,
35660,54562082240,,,,
24549,37561541136,,,,
44007,67333526448,,,,
11281,17260651984,,,,
5788,8856010432,,,,
30920,47309578880,,,,
17784,27210658176,,,,
94104,143985142656,,,,
9716,14866101824,,,,
12202,18669840928,,,,
98268,150356329152,,,,
52393,80164643152,,,,
90234,138063794976,,,,
32679,50000961456,,,,
91101,139390360464,,,,
99228,151825190592,,,,
70146,107327869344,,,,
40877,62544426128,,,,
74504,113995888256,,,,
5941,9090110224,,,,
78059,119435265776,,,,
84360,129076199040,,,,
57667,88234200688,,,,
58641,89724483024,,,,
